"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC105369887",0.369049217292365,2.09624033773493,3.24296066914567,0.646397089449491,0.518022224860992,NA
"LOC105369890",0.160503249684444,0.226935167573254,11.5289076842267,0.019684012899482,0.984295444168227,NA
"LOC105369896",0.408292593079469,1.18998551778676,4.11651585446232,0.28907589812798,0.772523297101312,NA
"LOC105369904",0.290975890225913,0.22729853212353,11.5289076842464,0.0197155305904756,0.984270301568348,NA
"LOC105369908",0.216856572373711,2.67190584944225,6.64975252357211,0.401805306283331,0.687827316685399,NA
"LOC105369911",2.3189885571818,-2.55638992981108,1.30105955557357,-1.96485235349899,0.0494313287178127,0.10379957773991
"LOC105369913",0.213553183140473,0.227548178797463,8.32339248958945,0.0273383934594062,0.978189834750501,NA
"LOC105369914",0.51976113749715,1.08928619063044,3.36568221741991,0.32364499090038,0.746206821853376,NA
"LOC105369915",0.82119115319949,0.276660742253704,2.07663553562417,0.133225468556064,0.894015069386308,0.951974724680864
"LOC105369919",8.53017254411924,-0.779088675376985,0.485243232620405,-1.60556319594559,0.108369917435205,0.199059430574694
"LOC105369928",0.223950192916949,-0.733132178030528,10.7224920031343,-0.0683733014504673,0.945488474437784,NA
"LOC105369932",0.109873453067811,-2.21515075810845,11.499099944248,-0.192636881916701,0.847243358291083,NA
"LOC105369933",3.23534192675531,-1.74199699191407,0.874871053013643,-1.9911471363848,0.0464647136267798,0.0985360173391737
"LOC105369946",0.143283707639492,-1.5633718302998,11.5162169141117,-0.13575394089565,0.892015803717635,NA
"LOC105369947",0.168604115101701,0.226863784824642,11.5289076837291,0.0196778212687762,0.9843003834181,NA
"LOC105369949",1.68767791426576,-1.51468016647299,1.16826118685649,-1.29652528348445,0.194794575134095,0.317785879776449
"LOC105369952",0.434066911916896,1.19009910905229,3.31565965550808,0.358932831684114,0.71964533783206,NA
"LOC105369956",0.327600203918665,-1.33928468035099,5.43583344512464,-0.246380742506411,0.805387512103879,NA
"LOC105369957",33.6276520363492,-0.956893576065291,0.215713429307702,-4.43594809621399,9.16679348869356e-06,4.60357488031771e-05
"LOC105369958",5.50167428495449,-0.732864806080231,0.578213802321292,-1.26746335548906,0.204989658440399,0.331276415794991
"LOC105369959",0.152767879986367,1.18872265434711,11.5289076846825,0.103108003538485,0.917877252977128,NA
"LOC105369961",0.746771854511142,0.269602187195333,1.96571102911206,0.137152502683528,0.890910253394782,NA
"LOC105369963",0.254947067735221,0.226384562451172,11.5289076824018,0.0196362542478099,0.984333542695388,NA
"LOC105369968",29.3230427068061,0.235558976989389,0.331712573942724,0.710129779494168,0.477623660954034,0.62809340911061
"LOC105369969",0.206453919382629,0.226601477160245,11.5289076832471,0.0196550690998701,0.984318533512107,NA
"LOC105369974",4.40713274055582,-2.21271245808706,1.52534627358139,-1.45062960221601,0.146883027760967,0.254155098159717
"LOC105369975",1.68762304958595,-0.0645378626995415,1.19308619146279,-0.0540932106677176,0.956860901431973,0.98597351828337
"LOC105369976",1.74760873969362,0.988644992714612,1.26840775197277,0.779437835488595,0.435721843398133,0.587100045120646
"LOC105369983",0.362491195201331,0.227328764404933,11.528907684189,0.019718152892897,0.984268209680386,NA
"LOC105370003",0.117125418321017,0.227121483457573,11.5289076846557,0.0197001736565086,0.984282552249551,NA
"LOC105370005",0.115504751397915,-2.22606737995862,11.4988738278833,-0.193590034404994,0.846496901967798,NA
"LOC105370007",0.877454177396663,-1.25313091552127,2.01816816194802,-0.620924925458984,0.534649020339203,0.679534971442619
"LOC105370010",0.253141271598946,0.227005291131871,11.528907684084,0.0196900953110466,0.984290592046331,NA
"LOC105370026",0.221308302824174,1.18933523898116,8.33449193881918,0.142700388663363,0.886526809750794,NA
"LOC105370027",1.87904764156276,-0.508304850364436,1.02595737997333,-0.495444411518976,0.620286451881445,0.752778028039939
"LOC105370029",2.60544148115853,-0.335133410041407,0.766852921937795,-0.437024363413186,0.662093679220904,0.786081377073016
"LOC105370031",0.130129246284314,1.18898672684164,11.5289076841203,0.103130908791934,0.917859074139884,NA
